item_id,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,year,month
971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1991,1
972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,10
974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,1
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,4
976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,8
977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1996,5
979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,8
980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,9
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,9
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,5
988,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,2
989,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,3
990,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,4
991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,6
993,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,6
994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
996,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,1
1001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
1002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,2
1003,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,2
1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1993,1
1005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1
1006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1991,1
1007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,6
1010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
1012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,3
1013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,4
1014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
1015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,6
1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,1
1020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1944,1
1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1963,1
1022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,1
1023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1997,1
1026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1028,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1033,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1036,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,1
1037,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1982,1
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1040,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,1
1041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1995,1
1043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1044,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,1
1047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1048,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,8
1049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
1050,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1947,1
1051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10
1052,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,1
1053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2
1055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,1
1057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1058,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1
1060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1061,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1063,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1064,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1947,1
1065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1983,1
1066,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,2
1068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1069,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1994,1
1070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1072,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1074,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1076,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,1
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1078,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,3
1079,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1996,7
1080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
1082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,4
1083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,1
1084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,2
1085,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,3
1086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
1089,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,6
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,1
1091,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1977,1
1092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
1093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,10
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,5
1097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,2
1098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,3
1099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1100,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
1101,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,1
1102,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,1
1103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
1104,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,1
1106,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,3
1107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,1
1110,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1995,1
1111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4
1115,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,10
1116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1
1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,9
1118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1
1119,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1987,1
1120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,11
1121,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996,4
1122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1939,1
1123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954,1
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1932,1
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961,1
1126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,1
1127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,1
1128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,2
1129,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1996,2
1130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,2
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1132,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,9
1133,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1975,1
1134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1135,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1991,1
1136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,10
1138,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1997,9
1139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,1
1142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,2
1143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,2
1144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1971,12
1150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,5
1151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,5
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1997,1
1153,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1993,1
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965,1
1155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,6
1156,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,1
1158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1979,1
1160,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,5
1161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,8
1163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,12
1164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1170,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,1
1173,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,6
1174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,9
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,1
1176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,1
1177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1
1178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,1
1185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,1
1186,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1975,5
1188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,1
1189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1190,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4
1191,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,2
1192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1197,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,3
1198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1960,6
1199,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,4
1200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950,1
1201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,4
1202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,7
1203,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1935,1
1204,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1942,1
1205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,11
1206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1208,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
1209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,1
1211,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,1
1212,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1993,1
1213,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1993,1
1214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,3
1215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,5
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,4
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1219,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,1
1224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1226,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,1
1230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,1
1232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,1
1233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,1
1235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1237,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1
1239,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,1
1240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996,4
1241,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1
1243,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,2
1244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,1
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1
1251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,4
1252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,6
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1
1254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5
1255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,5
1258,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,5
1259,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,2
1260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,7
1263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,8
1265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,1
1266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973,1
1267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,1
1268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,1
1269,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1957,1
1270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1
1271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1
1272,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,1
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1993,1
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1
1276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,4
1277,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,9
1278,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997,3
1279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,7
1280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,1
1281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,7
1282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,10
1283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,7
1284,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996,2
1285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1
1286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1937,1
